Depth(m),TVD(m),SPP Avg(bar),Flow In Pum Avg(lpm),ROP Avg(m/hr),Torque Abs Avg(kN-m),WOB Avg(mton),RPM Surface Avg(rpm),Dens Mud(sg),Annular Press(barg),well_id,SPP_smooth,SPP_ratio,AP_smooth,AP_ratio,mode,distance_to_low_pressure_m,is_core_drill
3900.0,1988.1515,121.1554,1154.406,117.8538,31.2605,12.864,116.9588,1.1885,263.2184,A,119.8273,1.0110834509331346,262.9426,1.0010488981245333,drill,1.0,False
3901.0,1988.1555,119.9134,1154.3052,121.5097,33.3673,15.3919,117.2422,1.1884,262.9599,A,119.8147,1.000823772041327,262.9281,1.0001209456121276,drill,2.0,False
3902.0,1988.1595,119.9515,1154.3052,99.9207,33.5173,15.8059,117.6845,1.1884,262.9281,A,119.6836,1.0022384019197284,262.9281,1.0,drill,3.0,False
3903.0,1988.1638,120.4603,1154.3052,94.0939,33.684,16.0807,117.0568,1.1885,262.8746,A,119.8147,1.005388320464851,262.9281,0.9997965223192197,drill,4.0,False
3904.0,1988.1681,120.6879,1154.3052,106.6671,33.4523,15.8648,117.7727,1.1886,262.9864,A,119.8386,1.0070870320581182,262.9281,1.0002217336222337,drill,5.0,False
3905.0,1988.1727,119.9876,1154.3593,112.2323,33.1432,15.6199,118.3526,1.1886,263.1792,A,119.9134,1.0006187798861512,262.9281,1.0009550139372703,drill,6.0,True
3906.0,1988.1775,120.2145,1154.4343,112.4744,32.4439,15.6031,117.1036,1.1879,262.9426,A,119.9195,1.0024599835723131,262.9426,1.0,drill,7.0,True
3907.0,1988.1826,119.384,1154.3734,107.6959,33.7863,15.6944,117.9572,1.1873,262.9198,A,119.9332,0.9954207842365583,262.9599,0.9998475052660121,drill,8.0,True
3908.0,1988.1873,119.8147,1154.3765,84.6904,32.6595,16.076,117.5975,1.1865,262.8192,A,119.9332,0.9990119499854919,262.9599,0.9994649374296234,drill,9.0,True
3909.0,1988.1926,119.9195,1154.4025,103.8613,34.1037,16.2223,116.8667,1.1887,262.6778,A,119.9332,0.9998857697451582,262.9426,0.9989929361008827,drill,9.0,True
3910.0,1988.1973,119.8386,1154.399,82.5115,32.1018,14.8855,117.9911,1.1889,262.4831,A,119.9332,0.9992112275833548,262.9426,0.9982524703110106,drill,8.0,True
3911.0,1988.2026,118.9646,1154.391,63.9746,28.5328,9.6488,124.0578,1.1886,261.3341,A,119.9195,0.992037158260333,262.9372,0.9939031069015718,drill,7.0,True
3912.0,1988.2075,118.5663,1154.4679,87.9517,24.9667,5.9386,137.003,1.1881,263.6501,A,119.9195,0.988715763491342,262.9372,1.002711293799432,drill,6.0,True
3913.0,1988.2133,120.0624,1154.3707,142.8846,29.6249,9.92,137.0981,1.1881,263.5663,A,119.8386,1.0018675118033755,262.9426,1.0023720005811154,drill,5.0,False
3914.0,1988.2188,119.9332,1154.3052,120.363,31.9318,12.8867,136.945,1.1882,263.7572,A,119.8147,1.0009890272228699,262.9864,1.002930950041523,drill,4.0,False
3915.0,1988.2245,120.3146,1154.3052,121.131,34.1221,14.7972,136.9467,1.188,263.6672,A,119.8147,1.004172276022892,263.1594,1.0019296289625221,drill,3.0,False
3916.0,1988.2305,120.5794,1154.3052,109.7297,34.8328,15.9006,137.6928,1.1879,263.8331,A,119.7047,1.0073071483408755,263.1594,1.0025600453565406,drill,2.0,False
3917.0,1988.2368,120.7393,1154.3052,151.7927,33.7763,15.2218,137.483,1.1878,263.2509,A,119.6732,1.0089084272836357,263.1594,1.0003476980111674,drill,1.0,False
3918.0,1988.2424,113.0699,1154.9351,111.8541,35.4628,15.9768,136.6682,1.1878,260.6657,A,119.7047,0.9445736048793406,263.1594,0.9905239942027532,low_pressure_event,0.0,False
3919.0,1988.2483,95.2569,1155.7085,103.4206,35.5805,15.8295,137.5412,1.1878,259.4942,A,119.7047,0.795765746875436,263.1594,0.9860723196663314,low_pressure_event,0.0,False
3920.0,1988.2544,99.3308,1155.3324,99.5923,35.6673,16.0429,137.1854,1.1873,261.2697,A,119.6732,0.8300170798474512,263.1594,0.9928191810742842,low_pressure_event,0.0,False
3921.0,1988.2603,113.7937,1154.3477,92.4083,35.5174,15.7765,137.3464,1.1874,262.9372,A,119.4204,0.9528832594766053,263.1594,0.9991556448297116,low_pressure_event,0.0,False
3922.0,1988.2657,118.0335,1154.5049,97.0802,36.2271,15.8735,137.7959,1.1875,263.2079,A,119.4204,0.988386406342635,263.1594,1.00018429894581,low_pressure_event,0.0,False
3923.0,1988.2715,119.2709,1154.4186,121.2603,36.2484,15.4636,137.2291,1.1881,263.1594,A,119.4204,0.9987481200866853,263.1444,1.00005700292311,drill,1.0,False
3924.0,1988.277,119.7047,1154.3386,93.6551,35.9342,15.9595,137.3323,1.1885,263.3316,A,119.3573,1.0029105886275913,263.027,1.0011580560170628,drill,2.0,False
3925.0,1988.2821,119.9962,1154.3425,93.1841,35.2957,15.8888,137.5827,1.1883,263.2347,A,119.2709,1.0060811145048794,262.9438,1.0011063200577461,drill,3.0,False
3926.0,1988.2874,119.1852,1154.3052,101.2081,35.7295,16.0158,137.3286,1.1885,263.1965,A,119.2709,0.9992814676505334,262.9372,1.0009861670391256,drill,4.0,False
3927.0,1988.2925,119.6732,1154.3052,95.2722,35.9713,15.539,137.4633,1.1887,263.1444,A,119.2709,1.0033729937478462,262.744,1.0015239168163688,drill,5.0,False
3928.0,1988.2975,120.1549,1154.4585,113.631,36.1822,15.6272,137.2504,1.1886,263.027,A,119.2536,1.0075578431175243,262.6703,1.00135797613967,drill,6.0,True
3929.0,1988.3021,119.7387,1154.3439,97.9853,35.2759,15.7531,138.3053,1.1882,262.9438,A,119.2536,1.0040678017267402,262.6703,1.0010412292520319,drill,7.0,True
3930.0,1988.307,119.3573,1154.3835,89.3971,35.7252,15.9014,137.1286,1.1881,262.744,A,119.2536,1.0008695754258152,262.6703,1.0002805798752277,drill,8.0,True
3931.0,1988.3119,119.4204,1154.4469,103.0262,35.9833,15.8017,136.8885,1.1876,262.6703,A,119.2536,1.0013986999134616,262.6703,1.0,drill,9.0,True
3932.0,1988.3163,119.0811,1154.4031,92.9391,36.7179,15.9176,137.6215,1.188,262.6579,A,119.2536,0.9985535027873372,262.6638,0.9999775378259205,drill,10.0,True
3933.0,1988.3206,119.2536,1154.3062,96.5158,35.7457,15.9547,137.3149,1.1884,262.6092,A,119.2536,1.0,262.6579,0.999814587720377,drill,11.0,True
3934.0,1988.3248,118.8055,1154.3586,127.9133,36.1269,15.7792,137.6741,1.1884,262.6638,A,119.1852,0.9968142017633062,262.6092,1.0002079135079807,drill,12.0,True
3935.0,1988.3293,118.7347,1154.399,101.846,36.1243,15.5629,137.1354,1.1887,262.4413,A,119.0811,0.9970910581108169,262.4715,0.9998849398887119,drill,13.0,True
3936.0,1988.3333,119.3637,1154.3052,93.6201,35.2812,15.8852,137.5026,1.1884,262.4715,A,118.8055,1.004698435678483,262.4413,1.0001150733516408,drill,14.0,True
3937.0,1988.3373,119.283,1154.3563,99.1635,35.9964,15.986,137.6354,1.1876,262.3871,A,118.755,1.0044461285840596,262.3871,1.0,drill,15.0,True
3938.0,1988.3412,118.4041,1154.3553,88.8887,35.2266,15.6654,137.3569,1.1878,262.2263,A,118.7347,0.9972156412573577,262.2263,1.0,drill,16.0,True
3939.0,1988.345,118.1978,1154.3052,143.8609,34.4652,13.5687,137.8149,1.188,261.2415,A,118.7331,0.9954915689053854,262.1996,0.9963459135711877,drill,17.0,True
3940.0,1988.3486,117.214,1154.3052,41.4369,27.7079,9.2913,139.9162,1.1889,260.7137,A,118.6128,0.9882070063264673,262.081,0.9947829106268673,drill,18.0,True
3941.0,1988.3517,116.8333,1154.3052,102.282,25.1289,8.8373,136.9913,1.189,261.9301,A,118.5938,0.9851552104747465,262.0578,0.9995127029227903,drill,19.0,True
3942.0,1988.355,117.5179,1154.3052,154.1168,29.8409,12.621,136.9438,1.1893,262.081,A,118.5938,0.9909278562623004,261.9555,1.0004790890055755,drill,18.0,True
3943.0,1988.3584,117.8865,1154.3052,132.4722,31.94,14.7426,137.3604,1.1893,262.1996,A,118.5679,0.9942530819893074,261.9301,1.0010289004585575,drill,17.0,True
3944.0,1988.3616,118.5938,1154.3052,115.6563,32.6148,15.8091,137.2956,1.1888,262.0578,A,118.5586,1.0002968995922692,261.9036,1.0005887662483448,drill,16.0,True
3945.0,1988.3645,118.5586,1154.4366,117.2794,32.4451,15.5563,137.9473,1.1882,261.9036,A,118.4213,1.001159419800323,261.8383,1.0002493905589822,drill,15.0,True
3946.0,1988.3674,118.755,1154.3706,94.7884,32.6044,15.7521,137.3729,1.1886,261.9555,A,118.4213,1.00281790522482,261.8188,1.0005221168227796,drill,14.0,True
3947.0,1988.3702,118.6128,1154.4434,112.4981,32.894,16.0152,137.8622,1.1889,261.7834,A,118.4041,1.0017626078826662,261.8188,0.9998647919859077,drill,13.0,True
3948.0,1988.3729,118.4213,1154.517,109.2637,32.4592,15.9709,137.6539,1.1888,261.735,A,118.4015,1.0001672276111366,261.7834,0.999815114327341,drill,12.0,True
3949.0,1988.3752,118.7331,1154.3988,108.6849,32.5042,15.9052,137.85,1.1882,261.779,A,118.2935,1.0037161805171035,261.779,1.0,drill,11.0,True
3950.0,1988.3773,118.5679,1154.3887,104.2965,31.9447,15.9062,137.5571,1.1884,261.8383,A,118.2935,1.0023196540807398,261.779,1.0002265269559438,drill,10.0,True
3951.0,1988.3793,118.2163,1154.3052,130.8299,31.099,15.3991,138.0663,1.1885,261.6433,A,118.2935,0.9993473859510456,261.779,0.9994816238124525,drill,9.0,True
3952.0,1988.3806,118.6018,1154.3052,101.4975,33.0486,15.9753,137.5408,1.1887,261.7358,A,118.2935,1.0026062294208895,261.7532,0.9999335251679826,drill,8.0,True
3953.0,1988.3821,118.2935,1154.4548,110.5453,32.6097,15.8205,137.324,1.189,261.7532,A,118.2935,1.0,261.7358,1.0000664792512144,drill,7.0,True
3954.0,1988.3832,118.1354,1154.5337,110.0876,32.2384,16.0898,137.6052,1.1891,261.7102,A,118.2935,0.9986634937676204,261.735,0.9999052476741741,drill,6.0,True
3955.0,1988.384,118.0761,1154.3544,102.2214,31.651,15.6487,138.3038,1.1892,261.6225,A,118.2163,0.998814038334815,261.7102,0.9996648965153059,drill,5.0,False
3956.0,1988.3846,118.8059,1154.4423,110.0758,33.2162,16.0096,137.2171,1.1892,261.8188,A,118.1354,1.0056756907751614,261.6987,1.0004589247099815,drill,4.0,False
3957.0,1988.385,118.4015,1154.3761,110.994,32.4096,15.7937,137.7321,1.1893,261.8306,A,118.1354,1.002252500097346,261.685,1.0005563941379902,drill,3.0,False
3958.0,1988.3851,118.111,1154.3052,116.1771,32.4758,16.0008,137.3467,1.1896,261.685,A,118.111,1.0,261.6818,1.0000122285921298,drill,2.0,False
3959.0,1988.385,118.1056,1154.3126,105.3571,31.7151,15.7608,138.1863,1.1903,261.6987,A,118.1056,1.0,261.6693,1.000112355557186,drill,1.0,False
3960.0,1988.3846,113.4198,1155.0743,128.4544,32.016,15.9592,137.7736,1.1904,259.3709,A,118.0761,0.9605652625721885,261.6433,0.991314893215305,low_pressure_event,0.0,False
3961.0,1988.384,100.0336,1155.3142,104.3352,34.0655,15.8974,136.9863,1.1907,258.5315,A,117.9659,0.8479874268750546,261.6225,0.9881852669399612,low_pressure_event,0.0,False
3962.0,1988.3832,95.6262,1155.5125,99.0987,32.0256,15.963,137.9277,1.1907,258.7237,A,117.7033,0.8124343157753435,261.6225,0.9889199132337624,low_pressure_event,0.0,False
3963.0,1988.3821,101.8814,1154.9519,108.2936,32.2894,15.9317,137.7978,1.1907,260.6954,A,117.3596,0.8681130474200662,261.6225,0.9964563445422316,low_pressure_event,0.0,False
3964.0,1988.3806,114.5695,1154.3534,98.322,31.6549,15.9545,137.8601,1.1906,261.4758,A,117.3596,0.9762260607568534,261.6225,0.9994392684115472,low_pressure_event,0.0,False
3965.0,1988.3792,116.7779,1154.3464,96.886,32.4185,16.0125,137.981,1.1907,261.6693,A,117.3596,0.9950434391391927,261.6225,1.0001788836969299,low_pressure_event,0.0,False
3966.0,1988.3773,117.7033,1154.3052,99.1142,31.7011,15.6054,137.7975,1.1906,261.4404,A,117.3596,1.0029286057553024,261.6346,0.999257743433017,drill,1.0,False
3967.0,1988.3752,118.4787,1154.342,116.5546,34.0822,15.9449,137.1736,1.1903,261.6818,A,117.3596,1.0095356494057581,261.6346,1.0001804042737468,drill,2.0,False
3968.0,1988.3728,117.9659,1154.3052,86.9509,30.1042,14.1139,138.4259,1.1906,261.249,A,117.3596,1.0051661730271746,261.6346,0.9985261888144765,drill,1.0,False
3969.0,1988.3705,115.1024,1154.4191,41.0704,23.9226,7.0011,138.8764,1.1907,259.9509,A,117.3596,0.9807668056128345,261.6346,0.9935646890739986,low_pressure_event,0.0,False
3970.0,1988.3676,104.5248,1154.4274,143.21,30.2402,6.575,133.8181,1.1908,260.9103,A,117.3596,0.890636982402803,261.6346,0.9972316352653664,low_pressure_event,0.0,False
3971.0,1988.3645,115.573,1154.4216,151.8137,36.7569,12.8216,128.3572,1.1903,261.5149,A,117.7033,0.9819011021781037,261.6693,0.9994099422438933,low_pressure_event,0.0,False
3972.0,1988.361,117.2188,1154.3052,141.6192,40.1848,16.1584,131.2133,1.1897,261.6346,A,117.8604,0.9945562716569772,261.6818,0.9998196282660848,low_pressure_event,0.0,False
3973.0,1988.3578,117.3596,1154.3052,102.9328,38.7119,16.0026,134.4267,1.19,262.0016,A,117.9659,0.9948603791434643,261.8774,1.0004742677298613,drill,1.0,False
3974.0,1988.3535,117.9748,1154.3052,130.3931,38.5816,15.2628,132.6919,1.1902,261.8774,A,117.9748,1.0,261.9684,0.999652629859174,drill,2.0,False
3975.0,1988.3497,117.8604,1154.3052,96.4212,37.7439,14.6482,133.7783,1.1902,261.9684,A,118.4787,0.9947813404434721,262.0016,0.999873283216591,drill,3.0,False
3976.0,1988.3456,118.7665,1154.3052,109.4751,37.1999,14.6532,132.9727,1.1903,262.1505,A,118.5067,1.002192281111532,262.1505,1.0,drill,4.0,False
3977.0,1988.3409,118.5067,1154.3052,116.3508,37.1862,14.9799,133.7761,1.1902,262.327,A,118.7665,0.9978125144716734,262.327,1.0,drill,5.0,False
3978.0,1988.3369,118.8194,1155.6958,109.4374,36.8444,14.5658,137.7162,1.1899,262.6194,A,118.8194,1.0,262.6194,1.0,drill,6.0,True
3979.0,1988.3323,120.2303,1174.3276,125.8993,38.2062,14.5253,136.4134,1.19,262.8425,A,120.2303,1.0,262.8425,1.0,drill,7.0,True
3980.0,1988.3279,121.7689,1174.3124,100.9172,37.9703,14.5488,138.0279,1.1905,263.0519,A,121.6942,1.0006138336913346,263.0519,1.0,drill,8.0,True
3981.0,1988.3234,121.6942,1174.1819,112.0377,37.9196,14.7058,136.5713,1.1903,263.2612,A,121.7689,0.9993865428693204,263.2612,1.0,drill,9.0,True
3982.0,1988.3191,122.2463,1174.365,107.126,38.4175,14.9626,137.8639,1.1901,263.402,A,122.0243,1.001819309760433,263.402,1.0,drill,10.0,True
3983.0,1988.3143,122.0243,1174.4431,102.9896,38.7884,14.9786,136.6566,1.1899,263.4832,A,122.2463,0.9981839941167953,263.4832,1.0,drill,11.0,True
3984.0,1988.3101,122.6176,1174.2424,103.3972,37.3291,14.8694,137.7905,1.1899,263.7141,A,122.5405,1.0006291797405755,263.6613,1.0002002569205264,drill,11.0,True
3985.0,1988.3053,122.9477,1174.2701,114.4326,37.924,14.7804,136.4823,1.1901,263.6613,A,122.5405,1.003322983013779,263.6613,1.0,drill,10.0,True
3986.0,1988.3008,122.5405,1173.9915,115.1578,37.1544,14.853,138.5326,1.1901,263.7065,A,122.5405,1.0,263.6613,1.0001714320607538,drill,9.0,True
3987.0,1988.2963,123.0732,1174.2383,111.2784,38.3417,14.9875,137.0212,1.1901,263.8027,A,122.5405,1.0043471342127706,263.6613,1.0005362941015614,drill,8.0,True
3988.0,1988.2916,122.7202,1174.0667,106.2606,37.2754,14.7972,137.4215,1.1902,263.941,A,122.5405,1.0014664539478786,263.6613,1.0010608306945312,drill,7.0,True
3989.0,1988.2871,123.0898,1174.1835,102.6512,37.6241,14.9678,137.4128,1.1903,264.0127,A,122.5405,1.0044825996303264,263.7065,1.0011611393727495,drill,6.0,True
3990.0,1988.2826,122.7774,1174.1841,97.3344,37.9741,15.0072,137.6397,1.1901,264.1497,A,122.5405,1.0019332383987336,263.7141,1.0016517888122023,drill,5.0,False
3991.0,1988.2781,123.2322,1174.3125,100.4012,37.0016,14.939,137.2915,1.1905,264.432,A,122.6176,1.0050123310193644,263.8027,1.0023854949172242,drill,4.0,False
3992.0,1988.2732,123.436,1174.2671,112.5067,37.0546,14.8098,136.6729,1.1908,264.5367,A,122.7202,1.0058327805854292,263.941,1.0022569437866797,drill,3.0,False
3993.0,1988.2683,123.693,1174.2161,120.5845,38.1365,14.8982,136.9445,1.1909,264.6831,A,122.7774,1.0074573985114523,264.0127,1.0025392717850317,drill,2.0,False
3994.0,1988.264,123.5987,1174.274,105.51,37.1642,14.8438,137.7535,1.191,264.6571,A,122.9477,1.0052949343501343,264.1497,1.0019208804704303,drill,1.0,False
3995.0,1988.259,117.5845,1174.6324,128.7655,38.5503,14.7778,136.4571,1.1905,261.787,A,123.0732,0.9554029634396441,264.432,0.9899974284504143,low_pressure_event,0.0,False
3996.0,1988.2545,99.1395,1175.2394,102.658,38.0803,14.9055,138.0266,1.1905,260.5563,A,123.0898,0.8054241699962141,264.5367,0.9849533164963501,low_pressure_event,0.0,False
3997.0,1988.2495,103.3713,1174.7351,75.686,31.6283,8.5106,137.8419,1.1905,262.4119,A,123.2322,0.838833519161388,264.6571,0.991516569931432,low_pressure_event,0.0,False
3998.0,1988.2457,113.6768,1174.2753,64.0094,27.9606,4.69,139.8971,1.1907,262.0905,A,123.436,0.9209371658187239,264.6831,0.9902048903008919,low_pressure_event,0.0,False
3999.0,1988.2402,114.4708,1174.1683,147.89,35.4902,9.1483,134.8085,1.1911,264.7851,A,123.5987,0.9261488996243489,264.7851,1.0,low_pressure_event,0.0,False
4000.0,1988.2355,121.2616,1174.2383,150.7782,37.6694,12.6272,139.6228,1.1911,265.3467,A,123.693,0.9803432692229956,265.3467,1.0,drill,1.0,False
4001.0,1988.2307,123.8557,1174.2383,116.8939,39.8856,15.0421,138.9508,1.1911,265.5805,A,123.8557,1.0,265.4233,1.000592261493245,drill,2.0,False
4002.0,1988.226,124.1881,1174.2383,103.4204,39.5018,15.0022,139.1859,1.1911,265.9589,A,123.9475,1.0019411444361523,265.4432,1.001942788513701,drill,3.0,False
4003.0,1988.2209,123.9475,1174.2383,153.33,39.5205,14.9298,138.8931,1.1907,265.5502,A,124.0153,0.9994532932630088,265.5146,1.0001340792559055,drill,4.0,False
4004.0,1988.2161,124.6464,1174.2383,102.2176,41.1644,16.1498,138.1411,1.1907,265.5923,A,124.1881,1.0036903696892052,265.5388,1.000201477147596,drill,5.0,False
4005.0,1988.2109,124.9965,1174.147,103.1225,40.6327,15.9918,136.8498,1.1907,265.4233,A,124.3952,1.004833787798886,265.5392,0.9995635296031621,drill,6.0,True
4006.0,1988.2061,124.3952,1174.1957,95.3927,40.9474,16.1048,137.2748,1.1907,265.4432,A,124.6464,0.9979846991168618,265.5502,0.9995970630035299,drill,7.0,True
4007.0,1988.2014,124.7386,1174.1941,98.691,40.6907,15.9108,137.5216,1.1906,265.5388,A,124.6865,1.0004178479626904,265.5805,0.9998429854601524,drill,8.0,True
4008.0,1988.1968,124.6865,1174.0955,108.0133,40.3151,16.0165,137.23,1.1903,265.5146,A,124.6982,0.9999061734652144,265.5923,0.9997074463378642,drill,9.0,True
4009.0,1988.1919,124.0153,1174.2841,100.475,41.1803,16.0109,135.8363,1.1905,265.5392,A,124.7386,0.9942014741226853,265.6894,0.9994346782370693,drill,10.0,True
4010.0,1988.1868,124.8872,1174.194,103.2663,39.8995,15.8065,137.075,1.1909,265.77,A,124.8541,1.0002651094357333,265.7663,1.0000139220059125,drill,11.0,True
4011.0,1988.1819,124.9441,1174.1472,107.8716,39.8941,15.8961,137.3268,1.1908,265.7663,A,124.8872,1.000455611143496,265.77,0.9999860781879069,drill,12.0,True
4012.0,1988.1771,124.8541,1174.1842,99.5869,40.1518,15.991,136.9264,1.1907,265.6894,A,124.9137,0.9995228705898552,265.846,0.999410937159107,drill,13.0,True
4013.0,1988.1722,124.9389,1174.1285,100.4939,40.2242,15.7685,137.0,1.1904,265.846,A,124.9369,1.0000160080808793,265.77,1.0002859615456976,drill,14.0,True
4014.0,1988.1676,124.9894,1174.296,98.6871,39.7238,15.7985,137.4364,1.1904,265.8972,A,124.9369,1.0004202121230799,265.77,1.0004786093238516,drill,13.0,True
4015.0,1988.1628,125.4246,1174.103,114.3711,39.78,15.7525,137.1919,1.1905,265.9075,A,124.9369,1.0039035705223998,265.77,1.0005173646385974,drill,12.0,True
4016.0,1988.158,124.6982,1174.2383,105.1524,40.1231,16.0154,137.5353,1.1891,266.0213,A,124.9137,0.998274808928084,265.77,1.00094555442676,drill,11.0,True
4017.0,1988.153,125.0908,1174.2047,107.273,39.4268,15.8172,136.8391,1.1894,266.0928,A,124.9137,1.0014177788345073,265.77,1.0012145840388307,drill,10.0,True
4018.0,1988.1483,124.9137,1174.1844,106.3478,39.0813,15.8056,137.4918,1.19,266.1369,A,124.9137,1.0,265.77,1.0013805169883736,drill,9.0,True
4019.0,1988.1434,125.082,1174.0876,111.3775,39.6907,15.855,137.3434,1.1897,266.0465,A,124.9137,1.0013473301967677,265.846,1.0007541960383077,drill,8.0,True
4020.0,1988.1387,125.2322,1174.2383,105.1209,39.5859,15.8773,136.956,1.1885,266.1323,A,124.9137,1.0025497603545488,265.8972,1.0008841762906868,drill,7.0,True
4021.0,1988.1337,125.2668,1174.1432,99.7764,42.0285,16.0766,136.2633,1.1886,266.0139,A,124.9369,1.0026405329410286,265.9075,1.0004001391461315,drill,6.0,True
4022.0,1988.1292,125.5173,1174.2383,96.2328,40.4818,15.9558,138.0006,1.189,266.2086,A,124.9369,1.004645545071152,265.9766,1.0008722571835265,drill,5.0,False
4023.0,1988.1235,124.9369,1174.1844,78.3008,38.8126,16.0054,136.9464,1.1889,265.5637,A,124.9389,0.9999839921753753,265.9766,0.9984476077970768,drill,4.0,False
4024.0,1988.1198,124.5221,1174.177,84.3045,40.5157,15.6425,136.3194,1.1899,265.6647,A,124.969,0.9964239131304563,266.0115,0.9986962969646048,drill,3.0,False
4025.0,1988.1155,124.3511,1174.2383,53.9127,37.6859,15.9123,137.5469,1.1899,265.4757,A,124.9369,0.9953112331104742,266.0115,0.9979858013657305,drill,2.0,False
4026.0,1988.1097,124.219,1174.1985,93.6004,33.4957,9.656,137.6734,1.1893,265.4365,A,124.9369,0.9942538993684011,266.0139,0.9978294367324416,drill,1.0,False
4027.0,1988.1055,117.5212,1174.2383,58.7363,28.2985,4.262,137.9101,1.1889,263.5121,A,124.969,0.940402819899335,266.0115,0.9906041656093814,low_pressure_event,0.0,False
4028.0,1988.1006,109.9312,1174.2938,128.9934,32.4592,6.8286,130.1713,1.1883,265.269,A,124.969,0.8796677576038858,265.9989,0.9972560036902409,low_pressure_event,0.0,False
4029.0,1988.0958,121.8786,1174.1853,159.7159,38.3028,12.4757,135.3392,1.1884,265.9766,A,124.969,0.9752706671254472,265.9766,1.0,low_pressure_event,0.0,False
4030.0,1988.0909,124.3735,1174.1875,122.1192,40.7194,14.9649,137.0744,1.1884,266.0366,A,124.9369,0.9954905236163216,265.9707,1.000247771653043,low_pressure_event,0.0,False
4031.0,1988.0861,125.2856,1174.1842,121.6231,41.7466,15.5922,136.6155,1.1885,266.382,A,124.8712,1.0033186195055386,265.9704,1.0015475406285812,drill,1.0,False
